work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,SE,CT,Cybersecurity Analyst,92361.35,EUR,99313.28,Germany,0,Germany,L
2025,SE,CT,Frontend Developer,655563.58,BRL,120952.69,Brazil,100,Brazil,XL
2025,EN,FL,Business Intelligence Analyst,19289000.59,JPY,122625.56,Japan,100,Japan,L
2025,MI,FT,Frontend Developer,144061.89,CAD,106712.51,Canada,0,Canada,XL
2025,EX,FL,Cybersecurity Analyst,163080.75,AUD,107289.97,Australia,50,Australia,M
2025,SE,PT,Backend Developer,1707702.84,ZAR,94872.38,South Africa,100,South Africa,S
2025,EN,FL,Frontend Developer,18945764.12,JPY,120443.51,Japan,50,Japan,S
2025,EX,CT,Cybersecurity Analyst,88404.07,GBP,111903.88,UK,100,UK,XL
2025,SE,PT,ML Engineer,137518.06,CAD,101865.23,Canada,100,Canada,L
2025,MI,PT,Cybersecurity Analyst,99280.36,EUR,106753.07,Germany,0,Germany,S
2025,SE,FL,Backend Developer,16350450.97,JPY,103944.38,Japan,0,Japan,S
2025,SE,CT,Cloud Architect,806587.0,BRL,148816.79,Brazil,50,Brazil,XL
2025,MI,PT,Data Scientist,161295.99,SGD,119478.51,Singapore,100,Singapore,S
2025,EN,FL,AI Researcher,188906.31,AUD,124280.47,Australia,100,Australia,M
2025,SE,CT,ML Engineer,170835.35,AUD,112391.68,Australia,50,Australia,S
2025,SE,PT,QA Engineer,433454.15,BRL,79973.09,Brazil,100,Brazil,L
2025,EX,CT,Cybersecurity Analyst,2033409.24,ZAR,112967.18,South Africa,100,South Africa,L
2025,MI,FT,Data Engineer,99468.13,EUR,106954.98,Germany,0,Germany,M
2025,SE,FL,QA Engineer,112649.53,AUD,74111.53,Australia,50,Australia,M
2025,MI,FL,Frontend Developer,13836133.17,JPY,87960.16,Japan,100,Japan,L
2025,EX,FL,IT Project Manager,93961.03,GBP,118938.01,UK,100,UK,M
2025,SE,PT,Cloud Architect,148891.96,USD,148891.96,USA,100,USA,L
2025,MI,PT,Cybersecurity Analyst,90148.83,EUR,96934.23,Germany,100,Germany,XL
2025,MI,FT,Backend Developer,82810.56,EUR,89043.61,Germany,0,Germany,M
2025,EN,FT,Cybersecurity Analyst,508659.3,BRL,93848.58,Brazil,0,Brazil,XL
2025,EX,FT,IT Project Manager,22030760.04,JPY,140055.69,Japan,100,Japan,S
2025,EX,PT,Product Manager,146207.24,CAD,108301.66,Canada,50,Canada,S
2025,MI,FL,Frontend Developer,136319.83,AUD,89684.1,Australia,0,Australia,S
2025,SE,FT,Full Stack Developer,8849092.03,INR,105977.15,India,50,India,XL
2025,EN,PT,Cybersecurity Analyst,91564.91,GBP,115904.95,UK,0,UK,M
2025,EX,CT,IT Project Manager,20547337.67,JPY,130625.16,Japan,50,Japan,L
2025,EN,CT,AI Researcher,219179.06,SGD,162354.86,Singapore,50,Singapore,L
2025,EN,FL,Data Scientist,219740.08,AUD,144565.84,Australia,0,Australia,M
2025,EN,PT,Frontend Developer,118510.46,USD,118510.46,USA,0,USA,XL
2025,MI,FL,DevOps Engineer,1896825.6,ZAR,105379.2,South Africa,50,South Africa,XL
2025,SE,PT,Software Engineer,173689.9,AUD,114269.67,Australia,0,Australia,S
2025,SE,CT,Cloud Architect,93472.37,GBP,118319.46,UK,50,UK,M
2025,SE,CT,AI Researcher,18903450.42,JPY,120174.51,Japan,100,Japan,XL
2025,SE,PT,Full Stack Developer,95668.61,GBP,121099.5,UK,100,UK,L
2025,MI,FT,Data Engineer,2139135.3,ZAR,118840.85,South Africa,0,South Africa,XL
2025,EN,FT,IT Project Manager,93103.71,EUR,100111.52,Germany,50,Germany,M
2025,SE,PT,Systems Administrator,80316.69,GBP,101666.69,UK,0,UK,XL
2025,MI,FL,Data Scientist,151399.94,CAD,112148.1,Canada,100,Canada,L
2025,MI,PT,Systems Administrator,141800.92,AUD,93290.08,Australia,0,Australia,M
2025,SE,FL,Data Engineer,595345.16,BRL,109842.28,Brazil,0,Brazil,M
2025,EX,FL,Software Engineer,11015665.69,INR,131924.14,India,100,India,M
2025,SE,FT,Systems Administrator,1813039.74,ZAR,100724.43,South Africa,50,South Africa,S
2025,EX,FT,QA Engineer,7029720.54,INR,84188.27,India,50,India,M
2025,SE,CT,DevOps Engineer,86646.25,GBP,109678.8,UK,100,UK,XL
2025,SE,FL,Software Engineer,11003052.18,INR,131773.08,India,100,India,L
2025,EN,PT,Systems Administrator,472271.37,BRL,87134.94,Brazil,100,Brazil,M
2025,EX,PT,Data Scientist,604322.03,BRL,111498.53,Brazil,100,Brazil,M
2025,MI,FT,Cybersecurity Analyst,114424.8,EUR,123037.42,Germany,50,Germany,M
2025,SE,FT,Software Engineer,185995.39,AUD,122365.39,Australia,0,Australia,S
2025,EX,PT,Cloud Architect,115431.81,GBP,146116.22,UK,50,UK,M
2025,EX,PT,Business Intelligence Analyst,14843452.48,JPY,94363.97,Japan,50,Japan,M
2025,EN,FL,DevOps Engineer,108564.11,USD,108564.11,USA,0,USA,S
2025,MI,CT,Cloud Architect,174863.44,AUD,115041.74,Australia,0,Australia,M
2025,EX,FL,Frontend Developer,1849015.62,ZAR,102723.09,South Africa,100,South Africa,L
2025,SE,PT,Full Stack Developer,159629.86,CAD,118244.34,Canada,0,Canada,L
2025,SE,PT,IT Project Manager,9461856.78,INR,113315.65,India,0,India,XL
2025,EN,PT,Cloud Architect,27396291.35,JPY,174165.87,Japan,50,Japan,S
2025,EN,FT,Software Engineer,125398.04,CAD,92887.44,Canada,0,Canada,XL
2025,SE,FT,Business Intelligence Analyst,8761289.27,INR,104925.62,India,50,India,L
2025,EN,FT,Business Intelligence Analyst,91149.58,EUR,98010.3,Germany,100,Germany,XL
2025,EN,FT,Data Engineer,136254.62,CAD,100929.35,Canada,100,Canada,XL
2025,EN,CT,Business Intelligence Analyst,85142.94,GBP,107775.87,UK,0,UK,L
2025,EN,CT,ML Engineer,212796.0,SGD,157626.67,Singapore,100,Singapore,XL
2025,MI,PT,IT Project Manager,156225.56,CAD,115722.64,Canada,0,Canada,M
2025,EN,CT,Product Manager,116892.1,EUR,125690.43,Germany,100,Germany,L
2025,EN,CT,IT Project Manager,121362.8,EUR,130497.63,Germany,100,Germany,S
2025,SE,FL,Product Manager,2668870.8,ZAR,148270.6,South Africa,0,South Africa,S
2025,SE,PT,Product Manager,138730.21,USD,138730.21,USA,0,USA,L
2025,EX,FL,AI Researcher,119339.49,EUR,128322.03,Germany,0,Germany,L
2025,MI,CT,Business Intelligence Analyst,663074.51,BRL,122338.47,Brazil,100,Brazil,XL
2025,SE,CT,Product Manager,794965.28,BRL,146672.56,Brazil,0,Brazil,XL
2025,SE,FL,Frontend Developer,149255.08,SGD,110559.32,Singapore,100,Singapore,XL
2025,SE,FL,Frontend Developer,81754.19,USD,81754.19,USA,0,USA,L
2025,MI,PT,IT Project Manager,612775.61,BRL,113058.23,Brazil,100,Brazil,M
2025,EX,FL,Cloud Architect,204603.38,SGD,151558.06,Singapore,50,Singapore,XL
2025,MI,FL,Business Intelligence Analyst,96889.19,USD,96889.19,USA,100,USA,XL
2025,EN,CT,IT Project Manager,186188.3,SGD,137917.26,Singapore,50,Singapore,XL
2025,SE,FT,Backend Developer,131887.62,USD,131887.62,USA,0,USA,S
2025,EX,CT,Data Engineer,111792.2,GBP,141509.12,UK,100,UK,M
2025,MI,FT,Backend Developer,118018.13,EUR,126901.22,Germany,100,Germany,M
2025,EX,PT,Product Manager,2269227.42,ZAR,126068.19,South Africa,0,South Africa,M
2025,MI,FL,Backend Developer,11268056.96,INR,134946.79,India,100,India,M
2025,SE,CT,AI Researcher,9449092.96,INR,113162.79,India,100,India,L
2025,EX,FT,AI Researcher,710795.44,BRL,131143.07,Brazil,50,Brazil,M
2025,EN,CT,IT Project Manager,167634.9,CAD,124174.0,Canada,0,Canada,M
2025,EN,FL,IT Project Manager,147424.47,AUD,96989.78,Australia,0,Australia,S
2025,MI,CT,ML Engineer,192837.16,CAD,142842.34,Canada,100,Canada,M
2025,MI,FL,AI Researcher,11895713.94,INR,142463.64,India,50,India,L
2025,SE,PT,Product Manager,149169.28,CAD,110495.76,Canada,0,Canada,M
2025,SE,FL,ML Engineer,744410.33,BRL,137345.08,Brazil,0,Brazil,S
2025,SE,PT,Product Manager,154768.5,SGD,114643.33,Singapore,0,Singapore,S
2025,EN,CT,Software Engineer,1588271.58,ZAR,88237.31,South Africa,0,South Africa,S
2025,EX,PT,Software Engineer,20168985.55,JPY,128219.87,Japan,50,Japan,L
2025,EX,FT,ML Engineer,21108415.76,JPY,134192.09,Japan,0,Japan,S
2025,EN,PT,Backend Developer,8280840.29,INR,99171.74,India,50,India,M
2025,EX,FT,Business Intelligence Analyst,154944.43,CAD,114773.65,Canada,0,Canada,XL
2025,EN,FL,Frontend Developer,174490.44,AUD,114796.34,Australia,0,Australia,XL
2025,MI,FT,Product Manager,9146515.69,INR,109539.11,India,50,India,XL
2025,EX,FT,Product Manager,100477.0,GBP,127186.07,UK,0,UK,XL
2025,EX,PT,IT Project Manager,8548538.79,INR,102377.71,India,100,India,L
2025,MI,CT,IT Project Manager,12080581.27,INR,144677.62,India,100,India,S
2025,EN,FL,Backend Developer,16659097.17,JPY,105906.53,Japan,0,Japan,M
2025,EN,CT,Product Manager,108868.71,USD,108868.71,USA,100,USA,S
2025,MI,PT,Full Stack Developer,99976.29,GBP,126552.26,UK,50,UK,L
2025,EX,FT,Frontend Developer,174574.22,AUD,114851.46,Australia,50,Australia,S
2025,EX,PT,Data Scientist,129322.26,SGD,95794.27,Singapore,100,Singapore,M
2025,MI,PT,Backend Developer,139478.84,SGD,103317.66,Singapore,50,Singapore,L
2025,EN,CT,Systems Administrator,6883337.53,INR,82435.18,India,100,India,S
2025,EX,FT,ML Engineer,135935.94,SGD,100693.29,Singapore,50,Singapore,S
2025,EX,PT,QA Engineer,12646421.36,JPY,80396.83,Japan,100,Japan,L
2025,SE,PT,DevOps Engineer,168778.28,CAD,125020.95,Canada,50,Canada,L
2025,SE,FT,Product Manager,17694584.19,JPY,112489.41,Japan,100,Japan,L
2025,EN,FT,DevOps Engineer,664700.67,BRL,122638.5,Brazil,100,Brazil,S
2025,EN,PT,Product Manager,84094.8,GBP,106449.12,UK,0,UK,M
2025,EX,CT,Cloud Architect,216203.16,SGD,160150.49,Singapore,100,Singapore,L
2025,EN,CT,Systems Administrator,121338.54,CAD,89880.4,Canada,100,Canada,XL
2025,EN,FL,Full Stack Developer,152207.55,CAD,112746.33,Canada,50,Canada,XL
2025,EX,FL,Full Stack Developer,1573427.34,ZAR,87412.63,South Africa,100,South Africa,XL
2025,EN,CT,Data Engineer,110152.47,GBP,139433.5,UK,100,UK,XL
2025,EN,PT,Frontend Developer,108888.72,EUR,117084.64,Germany,100,Germany,XL
2025,EX,FT,DevOps Engineer,515569.53,BRL,95123.53,Brazil,50,Brazil,L
2025,EN,CT,Backend Developer,123775.13,EUR,133091.54,Germany,50,Germany,S
2025,SE,PT,Data Engineer,776650.72,BRL,143293.49,Brazil,50,Brazil,M
2025,EN,PT,Backend Developer,83854.14,GBP,106144.48,UK,100,UK,L
2025,SE,FL,Frontend Developer,162430.38,CAD,120318.8,Canada,100,Canada,M
2025,EX,CT,Backend Developer,15600218.06,JPY,99174.94,Japan,100,Japan,M
2025,EN,CT,Business Intelligence Analyst,153545.92,CAD,113737.72,Canada,50,Canada,XL
2025,EX,FL,QA Engineer,142254.66,CAD,105373.82,Canada,0,Canada,XL
2025,EX,PT,Full Stack Developer,85967.5,USD,85967.5,USA,0,USA,M
2025,MI,FL,Product Manager,108140.45,GBP,136886.65,UK,0,UK,M
2025,EN,PT,Cybersecurity Analyst,8298763.57,INR,99386.39,India,100,India,M
2025,MI,FT,Software Engineer,154317.2,SGD,114309.04,Singapore,50,Singapore,XL
2025,EN,PT,Cybersecurity Analyst,116727.61,EUR,125513.56,Germany,50,Germany,M
2025,SE,FT,Backend Developer,118186.95,USD,118186.95,USA,50,USA,M
2025,MI,FL,Systems Administrator,425783.6,BRL,78557.86,Brazil,50,Brazil,XL
2025,EX,FL,DevOps Engineer,2365640.82,ZAR,131424.49,South Africa,50,South Africa,S
2025,EX,FT,Systems Administrator,140123.41,CAD,103795.12,Canada,50,Canada,L
2025,EX,FT,Systems Administrator,81921.84,EUR,88088.0,Germany,50,Germany,S
2025,SE,CT,QA Engineer,66902.74,EUR,71938.43,Germany,0,Germany,L
2025,MI,FL,Cybersecurity Analyst,8143831.82,INR,97530.92,India,50,India,S
2025,EX,FL,ML Engineer,96913.46,GBP,122675.26,UK,0,UK,L
2025,EN,PT,AI Researcher,121309.88,GBP,153556.81,UK,50,UK,M
2025,SE,FT,Full Stack Developer,98683.9,USD,98683.9,USA,0,USA,S
2025,SE,FT,Frontend Developer,588043.88,BRL,108495.18,Brazil,100,Brazil,L
2025,EX,FL,Business Intelligence Analyst,18513159.24,JPY,117693.32,Japan,0,Japan,XL
2025,EX,PT,Frontend Developer,160776.05,CAD,119093.37,Canada,50,Canada,L
2025,EN,FT,ML Engineer,144535.24,CAD,107063.14,Canada,0,Canada,S
2025,EX,FT,IT Project Manager,568140.66,BRL,104823.0,Brazil,0,Brazil,XL
2025,EN,FL,Systems Administrator,1796125.32,ZAR,99784.74,South Africa,0,South Africa,M
2025,EN,FT,Product Manager,22327457.72,JPY,141941.88,Japan,50,Japan,L
2025,SE,CT,Systems Administrator,1473578.46,ZAR,81865.47,South Africa,100,South Africa,XL
2025,EN,CT,QA Engineer,457093.37,BRL,84334.57,Brazil,100,Brazil,XL
2025,SE,FL,Product Manager,795471.34,BRL,146765.93,Brazil,0,Brazil,S
2025,MI,PT,ML Engineer,138377.42,SGD,102501.79,Singapore,50,Singapore,L
2025,SE,FL,QA Engineer,1806240.78,ZAR,100346.71,South Africa,100,South Africa,XL
2025,SE,PT,QA Engineer,65392.89,GBP,82775.81,UK,100,UK,XL
2025,EX,FL,Software Engineer,105740.24,EUR,113699.18,Germany,0,Germany,XL
2025,EN,FL,Software Engineer,80438.88,EUR,86493.42,Germany,100,Germany,XL
2025,SE,CT,ML Engineer,184108.37,CAD,136376.57,Canada,50,Canada,S
2025,SE,PT,Cloud Architect,242973.46,CAD,179980.34,Canada,0,Canada,M
2025,EN,FL,Full Stack Developer,189266.14,AUD,124517.2,Australia,0,Australia,L
2025,SE,FT,Frontend Developer,544368.32,BRL,100436.96,Brazil,100,Brazil,S
2025,EN,FL,DevOps Engineer,89879.02,EUR,96644.11,Germany,100,Germany,S
2025,EX,FL,Systems Administrator,119873.71,SGD,88795.34,Singapore,100,Singapore,L
2025,MI,CT,ML Engineer,2374052.4,ZAR,131891.8,South Africa,0,South Africa,XL
2025,MI,FT,Systems Administrator,1789998.48,ZAR,99444.36,South Africa,50,South Africa,S
2025,EN,FT,Systems Administrator,14735077.5,JPY,93675.0,Japan,100,Japan,XL
2025,EN,FL,Cloud Architect,114338.68,GBP,144732.51,UK,100,UK,S
2025,MI,FL,AI Researcher,108384.12,EUR,116542.06,Germany,100,Germany,L
2025,SE,CT,Product Manager,743202.97,BRL,137122.32,Brazil,0,Brazil,XL
2025,MI,CT,DevOps Engineer,11107943.21,INR,133029.26,India,100,India,XL
2025,SE,CT,Full Stack Developer,92287.94,USD,92287.94,USA,50,USA,S
2025,EN,FL,Data Scientist,137945.59,USD,137945.59,USA,0,USA,M
2025,EX,FT,Product Manager,11981701.4,INR,143493.43,India,100,India,M
2025,EX,FL,DevOps Engineer,589522.18,BRL,108767.93,Brazil,0,Brazil,L
2025,MI,CT,Full Stack Developer,103495.23,USD,103495.23,USA,0,USA,S
2025,EX,PT,DevOps Engineer,90220.29,GBP,114202.9,UK,50,UK,L
2025,SE,PT,Cloud Architect,12674866.63,INR,151794.81,India,50,India,L
2025,SE,FT,QA Engineer,118784.29,SGD,87988.36,Singapore,100,Singapore,L
2025,SE,FT,Data Engineer,2545318.98,ZAR,141406.61,South Africa,0,South Africa,M
2025,SE,PT,Cybersecurity Analyst,20102486.98,JPY,127797.12,Japan,0,Japan,S
2025,EX,PT,ML Engineer,106419.72,EUR,114429.81,Germany,0,Germany,S
2025,EN,FL,IT Project Manager,10275752.15,INR,123062.9,India,0,India,M
2025,SE,CT,Backend Developer,7915210.49,INR,94792.94,India,0,India,XL
2025,EX,FT,Backend Developer,165385.91,SGD,122508.08,Singapore,0,Singapore,M
2025,SE,FL,Cloud Architect,195246.81,AUD,128451.85,Australia,0,Australia,XL
2025,EN,CT,ML Engineer,160109.97,CAD,118599.98,Canada,100,Canada,XL
2025,MI,FT,DevOps Engineer,97463.7,GBP,123371.77,UK,50,UK,M
2025,EN,CT,ML Engineer,2426455.44,ZAR,134803.08,South Africa,50,South Africa,XL
2025,SE,CT,Data Engineer,150605.7,SGD,111559.78,Singapore,100,Singapore,XL
2025,EX,FT,Systems Administrator,7694640.23,INR,92151.38,India,100,India,XL
2025,EN,PT,Product Manager,104898.31,GBP,132782.67,UK,0,UK,L
2025,MI,FL,Data Engineer,10909731.74,INR,130655.47,India,100,India,XL
2025,SE,CT,Systems Administrator,496637.2,BRL,91630.48,Brazil,50,Brazil,M
2025,EN,PT,DevOps Engineer,117403.3,EUR,126240.11,Germany,0,Germany,M
2025,MI,FT,Backend Developer,10642080.01,INR,127450.06,India,100,India,M
2025,SE,FL,QA Engineer,15472897.87,JPY,98365.53,Japan,50,Japan,L
2025,MI,FL,IT Project Manager,2480806.26,ZAR,137822.57,South Africa,50,South Africa,XL
2025,MI,FT,Product Manager,180172.96,CAD,133461.45,Canada,100,Canada,M
2025,EX,FT,Full Stack Developer,114838.26,EUR,123482.0,Germany,50,Germany,XL
2025,EX,PT,Backend Developer,117885.85,EUR,126758.98,Germany,100,Germany,S
2025,EN,CT,Cloud Architect,184828.04,SGD,136909.66,Singapore,0,Singapore,L
2025,EN,FT,QA Engineer,483694.3,BRL,89242.49,Brazil,50,Brazil,M
2025,EX,CT,Frontend Developer,494446.55,BRL,91226.3,Brazil,100,Brazil,XL
2025,MI,CT,Cloud Architect,2820247.92,ZAR,156680.44,South Africa,100,South Africa,S
2025,EN,FT,Data Scientist,1805702.58,ZAR,100316.81,South Africa,100,South Africa,M
2025,MI,FT,Data Scientist,19059576.97,JPY,121167.05,Japan,0,Japan,L
2025,EN,FT,Data Scientist,2473642.44,ZAR,137424.58,South Africa,100,South Africa,XL
2025,SE,FL,AI Researcher,9984886.58,INR,119579.48,India,50,India,XL
2025,EN,PT,Data Scientist,19324300.28,JPY,122849.97,Japan,100,Japan,S
2025,EX,FL,IT Project Manager,783290.11,BRL,144518.47,Brazil,100,Brazil,L
2025,SE,FL,Product Manager,191303.99,SGD,141706.66,Singapore,0,Singapore,L
2025,MI,FT,AI Researcher,9735376.05,INR,116591.33,India,50,India,L
2025,MI,CT,Frontend Developer,10201242.6,INR,122170.57,India,50,India,M
2025,SE,PT,Product Manager,182091.58,AUD,119797.09,Australia,0,Australia,S
2025,SE,CT,Cybersecurity Analyst,120570.26,USD,120570.26,USA,50,USA,S
2025,EX,FL,Frontend Developer,1600422.12,ZAR,88912.34,South Africa,0,South Africa,S
2025,EX,CT,Frontend Developer,77392.89,GBP,97965.68,UK,50,UK,S
2025,MI,PT,Business Intelligence Analyst,78580.49,GBP,99468.97,UK,50,UK,XL
2025,EN,CT,Full Stack Developer,1869993.0,ZAR,103888.5,South Africa,100,South Africa,S
2025,EN,CT,Systems Administrator,93633.86,EUR,100681.57,Germany,50,Germany,XL
2025,EX,FL,Backend Developer,99124.59,GBP,125474.17,UK,0,UK,L
2025,EN,PT,IT Project Manager,18829683.02,JPY,119705.55,Japan,100,Japan,S
2025,EN,CT,Cloud Architect,2298947.58,ZAR,127719.31,South Africa,0,South Africa,L
2025,MI,FT,Data Scientist,145040.56,CAD,107437.45,Canada,100,Canada,XL
2025,EN,FT,Full Stack Developer,95032.63,USD,95032.63,USA,50,USA,S
2025,SE,FL,AI Researcher,204403.4,AUD,134475.92,Australia,0,Australia,L
2025,MI,FT,Business Intelligence Analyst,18577576.73,JPY,118102.84,Japan,50,Japan,L
2025,EN,FL,Business Intelligence Analyst,94764.62,EUR,101897.44,Germany,0,Germany,L
2025,MI,FT,Data Engineer,148588.64,SGD,110065.66,Singapore,50,Singapore,L
2025,EX,FT,Business Intelligence Analyst,142145.26,AUD,93516.62,Australia,100,Australia,XL
2025,MI,PT,Full Stack Developer,117390.46,CAD,86955.9,Canada,100,Canada,L
2025,MI,CT,Data Scientist,194274.3,CAD,143906.89,Canada,50,Canada,XL
2025,EN,FT,Data Scientist,127305.3,CAD,94300.22,Canada,50,Canada,S
2025,SE,FT,Frontend Developer,67947.26,GBP,86009.19,UK,50,UK,L
2025,EN,PT,DevOps Engineer,9747836.76,INR,116740.56,India,0,India,XL
2025,MI,FL,Frontend Developer,141704.63,SGD,104966.39,Singapore,100,Singapore,XL
2025,EX,CT,DevOps Engineer,645815.17,BRL,119154.09,Brazil,50,Brazil,M
2025,EN,CT,Data Scientist,144365.29,CAD,106937.25,Canada,0,Canada,S
2025,EX,FL,QA Engineer,76514.08,GBP,96853.26,UK,100,UK,S
2025,EN,PT,AI Researcher,859139.86,BRL,158512.89,Brazil,50,Brazil,S
2025,EX,CT,QA Engineer,16175377.65,JPY,102831.39,Japan,100,Japan,M
2025,EX,FT,Product Manager,101846.25,GBP,128919.31,UK,0,UK,L
2025,EN,PT,QA Engineer,86428.27,USD,86428.27,USA,0,USA,L
2025,SE,CT,IT Project Manager,211719.14,AUD,139288.91,Australia,50,Australia,M
2025,MI,FT,Cybersecurity Analyst,151942.46,SGD,112549.97,Singapore,100,Singapore,XL
2025,SE,PT,Cybersecurity Analyst,144210.23,AUD,94875.15,Australia,50,Australia,L
2025,EN,CT,Systems Administrator,116146.5,AUD,76412.17,Australia,0,Australia,M
2025,EX,PT,Systems Administrator,98224.6,USD,98224.6,USA,100,USA,XL
2025,EN,CT,IT Project Manager,91512.5,GBP,115838.61,UK,100,UK,XL
2025,EN,FL,Product Manager,191598.72,SGD,141924.98,Singapore,0,Singapore,XL
2025,SE,PT,Data Engineer,107599.09,USD,107599.09,USA,0,USA,XL
2025,EN,FT,Data Engineer,714893.88,BRL,131899.24,Brazil,100,Brazil,M
2025,EX,FT,IT Project Manager,86106.23,GBP,108995.23,UK,50,UK,S
2025,EX,FT,ML Engineer,858583.55,BRL,158410.25,Brazil,0,Brazil,XL
2025,EN,FL,Backend Developer,131149.4,USD,131149.4,USA,0,USA,M
2025,EX,CT,Data Scientist,15150566.57,JPY,96316.38,Japan,0,Japan,M
2025,SE,CT,IT Project Manager,597845.78,BRL,110303.65,Brazil,0,Brazil,M
2025,EN,PT,Data Scientist,8294987.7,INR,99341.17,India,50,India,S
2025,MI,FT,AI Researcher,130276.76,USD,130276.76,USA,100,USA,M
2025,SE,FT,Backend Developer,18032787.06,JPY,114639.46,Japan,50,Japan,XL
2025,EX,FL,Full Stack Developer,124313.55,USD,124313.55,USA,0,USA,M
2025,EN,FT,Systems Administrator,80925.98,USD,80925.98,USA,100,USA,XL
2025,EN,CT,Data Scientist,98000.65,EUR,105377.04,Germany,50,Germany,S
2025,MI,FL,DevOps Engineer,81726.78,GBP,103451.62,UK,100,UK,L
2025,EX,CT,Full Stack Developer,68879.49,GBP,87189.23,UK,0,UK,XL
2025,SE,CT,AI Researcher,121023.49,EUR,130132.78,Germany,50,Germany,XL
2025,EN,PT,DevOps Engineer,128976.98,EUR,138684.92,Germany,50,Germany,L
2025,EX,CT,ML Engineer,215653.44,CAD,159743.29,Canada,0,Canada,M
2025,EN,PT,QA Engineer,112838.52,CAD,83584.09,Canada,50,Canada,XL
2025,EN,PT,DevOps Engineer,16043347.89,JPY,101992.04,Japan,50,Japan,L
2025,SE,FT,ML Engineer,9518291.92,INR,113991.52,India,50,India,L
2025,SE,FL,IT Project Manager,130416.33,USD,130416.33,USA,50,USA,S
2025,EX,PT,QA Engineer,75236.59,USD,75236.59,USA,50,USA,S
2025,MI,PT,Cloud Architect,210240.6,SGD,155733.78,Singapore,0,Singapore,M
2025,EN,FL,ML Engineer,13344469.84,INR,159814.01,India,0,India,XL
2025,EN,FL,ML Engineer,189451.05,SGD,140334.11,Singapore,0,Singapore,L
2025,MI,PT,ML Engineer,673550.5,BRL,124271.31,Brazil,0,Brazil,L
2025,EX,CT,DevOps Engineer,9588868.62,INR,114836.75,India,50,India,M
2025,EX,FT,QA Engineer,75613.62,GBP,95713.44,UK,100,UK,S
2025,SE,PT,Systems Administrator,15943611.83,JPY,101357.99,Japan,50,Japan,M
2025,EN,FT,Data Engineer,94577.98,GBP,119718.96,UK,100,UK,S
2025,EN,FT,Data Scientist,682313.61,BRL,125888.12,Brazil,100,Brazil,XL
2025,EN,PT,QA Engineer,108694.18,CAD,80514.21,Canada,50,Canada,L
2025,MI,CT,Product Manager,121375.99,USD,121375.99,USA,100,USA,S
2025,EN,FT,Data Engineer,103568.1,EUR,111363.55,Germany,50,Germany,XL
2025,EX,CT,Business Intelligence Analyst,78369.37,GBP,99201.74,UK,50,UK,M
2025,EX,FL,AI Researcher,167912.45,USD,167912.45,USA,50,USA,L
2025,EN,CT,Backend Developer,109391.51,EUR,117625.28,Germany,0,Germany,S
2025,EX,FL,Data Engineer,135977.82,USD,135977.82,USA,50,USA,S
2025,EN,CT,Product Manager,96970.79,GBP,122747.83,UK,50,UK,XL
2025,EX,FL,ML Engineer,9571632.55,INR,114630.33,India,100,India,XL
2025,MI,CT,Systems Administrator,138027.87,SGD,102242.87,Singapore,50,Singapore,S
2025,EX,CT,Full Stack Developer,152598.74,SGD,113036.1,Singapore,100,Singapore,XL
2025,MI,FT,Data Engineer,217701.16,AUD,143224.45,Australia,0,Australia,L
2025,EN,FT,Data Engineer,160485.35,CAD,118878.04,Canada,0,Canada,M
2025,EN,CT,ML Engineer,104288.23,EUR,112137.88,Germany,0,Germany,M
2025,EN,FT,Business Intelligence Analyst,152577.27,CAD,113020.2,Canada,100,Canada,XL
2025,EX,FT,Data Engineer,101638.63,EUR,109288.85,Germany,100,Germany,S
